hour,day_of_week,month,is_weekend,is_peak_hour,holiday,temp,rain_1h,snow_1h,clouds_all,traffic_volume
21,5,10,1,0,0,279.52,0.0,0.0,20,2929
22,5,10,1,0,0,278.85,0.0,0.0,48,2865
23,5,10,1,0,0,278.12,0.0,0.0,48,2340
0,6,10,1,0,0,277.94,0.0,0.0,48,1372
8,6,10,1,1,0,275.93,0.0,0.0,60,1928
8,6,10,1,1,0,275.93,0.0,0.0,60,1928
17,6,10,1,1,0,284.09,0.0,0.0,75,4695
18,6,10,1,1,0,282.6,0.0,0.0,75,4335
22,6,10,1,0,0,281.72,0.0,0.0,90,1583
23,6,10,1,0,0,281.26,0.0,0.0,90,959
0,0,10,0,0,0,281.29,0.0,0.0,75,498
1,0,10,0,0,0,281.01,0.0,0.0,75,306
2,0,10,0,0,0,280.57,0.0,0.0,40,259
3,0,10,0,0,0,280.54,0.0,0.0,75,324
4,0,10,0,0,0,279.37,0.0,0.0,8,806
5,0,10,0,0,0,279.18,0.0,0.0,8,2622
6,0,10,0,0,0,279.05,0.0,0.0,8,5456
10,0,10,0,0,0,282.7,0.0,0.0,38,4324
11,0,10,0,0,0,286.17,0.0,0.0,40,4378
12,0,10,0,0,0,288.61,0.0,0.0,75,4639
13,0,10,0,0,0,290.59,0.0,0.0,20,4546
14,0,10,0,0,0,292.21,0.0,0.0,75,5006
15,0,10,0,0,0,293.56,0.0,0.0,75,5361
16,0,10,0,1,0,293.43,0.0,0.0,40,6101
17,0,10,0,1,0,293.4,0.0,0.0,40,5781
18,0,10,0,1,0,291.47,0.0,0.0,20,4272
19,0,10,0,0,0,289.17,0.0,0.0,20,3091
20,0,10,0,0,0,287.28,0.0,0.0,1,2434
21,0,10,0,0,0,286.1,0.0,0.0,1,1984
22,0,10,0,0,0,285.45,0.0,0.0,75,1383
23,0,10,0,0,0,285.33,0.0,0.0,90,959
0,1,10,0,0,0,285.07,0.0,0.0,90,511
1,1,10,0,0,0,284.58,0.0,0.0,90,346
2,1,10,0,0,0,283.88,0.0,0.0,75,253
3,1,10,0,0,0,283.55,0.0,0.0,75,349
4,1,10,0,0,0,282.85,0.0,0.0,20,807
5,1,10,0,0,0,282.42,0.0,0.0,20,2669
6,1,10,0,0,0,282.13,0.0,0.0,75,5210
7,1,10,0,1,0,281.85,0.0,0.0,40,6083
8,1,10,0,1,0,281.85,0.0,0.0,20,5790
9,1,10,0,1,0,283.07,0.0,0.0,75,5484
10,1,10,0,0,0,284.53,0.0,0.0,90,4407
11,1,10,0,0,0,285.6,0.0,0.0,75,4725
12,1,10,0,0,0,286.63,0.0,0.0,90,4826
13,1,10,0,0,0,286.75,0.0,0.0,99,4945
14,1,10,0,0,0,287.97,0.0,0.0,90,5065
15,1,10,0,0,0,288.54,0.0,0.0,99,5618
16,1,10,0,1,0,288.72,0.0,0.0,90,6094
17,1,10,0,1,0,288.53,0.0,0.0,90,5844
18,1,10,0,1,0,288.16,0.0,0.0,90,4649
19,1,10,0,0,0,287.59,0.0,0.0,90,3180
20,1,10,0,0,0,287.21,0.0,0.0,90,2963
21,1,10,0,0,0,286.29,0.0,0.0,90,2450
22,1,10,0,0,0,285.7,0.0,0.0,90,1613
23,1,10,0,0,0,285.61,0.0,0.0,90,1021
0,2,10,0,0,0,285.37,0.0,0.0,99,580
0,2,10,0,0,0,285.37,0.0,0.0,99,580
1,2,10,0,0,0,285.51,0.0,0.0,90,298
2,2,10,0,0,0,285.6,0.0,0.0,100,261
3,2,10,0,0,0,285.99,0.0,0.0,100,408
3,2,10,0,0,0,285.99,0.0,0.0,100,408
4,2,10,0,0,0,285.94,0.0,0.0,100,793
4,2,10,0,0,0,285.94,0.0,0.0,100,793
5,2,10,0,0,0,285.97,0.0,0.0,90,2643
5,2,10,0,0,0,285.97,0.0,0.0,90,2643
5,2,10,0,0,0,285.97,0.0,0.0,90,2643
6,2,10,0,0,0,285.73,0.0,0.0,90,5593
6,2,10,0,0,0,285.73,0.0,0.0,90,5593
6,2,10,0,0,0,285.73,0.0,0.0,90,5593
6,2,10,0,0,0,285.73,0.0,0.0,90,5593
7,2,10,0,1,0,285.5,0.0,0.0,90,5722
7,2,10,0,1,0,285.5,0.0,0.0,90,5722
8,2,10,0,1,0,285.55,0.0,0.0,90,5607
8,2,10,0,1,0,285.55,0.0,0.0,90,5607
8,2,10,0,1,0,285.55,0.0,0.0,90,5607
8,2,10,0,1,0,285.55,0.0,0.0,90,5607
9,2,10,0,1,0,285.93,0.0,0.0,90,5492
9,2,10,0,1,0,285.93,0.0,0.0,90,5492
9,2,10,0,1,0,285.93,0.0,0.0,90,5492
10,2,10,0,0,0,286.34,0.0,0.0,90,4542
11,2,10,0,0,0,286.82,0.0,0.0,90,4720
11,2,10,0,0,0,286.82,0.0,0.0,90,4720
12,2,10,0,0,0,288.36,0.0,0.0,90,4982
12,2,10,0,0,0,288.36,0.0,0.0,90,4982
12,2,10,0,0,0,288.36,0.0,0.0,90,4982
13,2,10,0,0,0,289.08,0.0,0.0,90,5032
13,2,10,0,0,0,289.08,0.0,0.0,90,5032
13,2,10,0,0,0,289.08,0.0,0.0,90,5032
14,2,10,0,0,0,289.88,0.0,0.0,90,5212
14,2,10,0,0,0,289.88,0.0,0.0,90,5212
15,2,10,0,0,0,290.24,0.0,0.0,90,5661
15,2,10,0,0,0,290.24,0.0,0.0,90,5661
15,2,10,0,0,0,290.24,0.0,0.0,90,5661
16,2,10,0,1,0,290.01,0.0,0.0,90,5812
17,2,10,0,1,0,289.62,0.0,0.0,90,5855
17,2,10,0,1,0,289.62,0.0,0.0,90,5855
18,2,10,0,1,0,289.61,0.0,0.0,90,4416
18,2,10,0,1,0,289.61,0.0,0.0,90,4416
19,2,10,0,0,0,289.06,0.0,0.0,90,3118
20,2,10,0,0,0,288.34,0.0,0.0,75,2877
20,2,10,0,0,0,288.34,0.0,0.0,75,2877
21,2,10,0,0,0,287.06,0.0,0.0,20,2498
22,2,10,0,0,0,287.41,0.0,0.0,75,1701
23,2,10,0,0,0,287.52,0.0,0.0,90,1028
0,3,10,0,0,0,287.81,0.0,0.0,90,578
1,3,10,0,0,0,287.29,0.0,0.0,75,354
2,3,10,0,0,0,287.23,0.0,0.0,90,272
3,3,10,0,0,0,286.44,0.0,0.0,90,370
4,3,10,0,0,0,285.32,0.0,0.0,90,809
4,3,10,0,0,0,285.32,0.0,0.0,90,809
5,3,10,0,0,0,285.43,0.0,0.0,90,2641
6,3,10,0,0,0,285.53,0.0,0.0,75,4957
7,3,10,0,1,0,285.2,0.0,0.0,90,6036
7,3,10,0,1,0,285.2,0.0,0.0,90,6036
8,3,10,0,1,0,285.02,0.0,0.0,90,5309
10,3,10,0,0,0,286.43,0.0,0.0,90,4438
11,3,10,0,0,0,287.36,0.0,0.0,90,4723
12,3,10,0,0,0,287.6,0.0,0.0,90,4879
13,3,10,0,0,0,287.29,0.0,0.0,90,5062
14,3,10,0,0,0,286.41,0.0,0.0,90,5450
14,3,10,0,0,0,286.41,0.0,0.0,90,5450
14,3,10,0,0,0,286.41,0.0,0.0,90,5450
14,3,10,0,0,0,286.41,0.0,0.0,90,5450
15,3,10,0,0,0,285.8,0.0,0.0,90,5888
15,3,10,0,0,0,285.8,0.0,0.0,90,5888
15,3,10,0,0,0,285.8,0.0,0.0,90,5888
15,3,10,0,0,0,285.8,0.0,0.0,90,5888
15,3,10,0,0,0,285.8,0.0,0.0,90,5888
16,3,10,0,1,0,285.29,0.0,0.0,90,6473
16,3,10,0,1,0,285.29,0.0,0.0,90,6473
16,3,10,0,1,0,285.29,0.0,0.0,90,6473
17,3,10,0,1,0,284.77,0.0,0.0,90,6488
17,3,10,0,1,0,284.77,0.0,0.0,90,6488
17,3,10,0,1,0,284.77,0.0,0.0,90,6488
18,3,10,0,1,0,284.29,0.0,0.0,90,5351
18,3,10,0,1,0,284.29,0.0,0.0,90,5351
18,3,10,0,1,0,284.29,0.0,0.0,90,5351
18,3,10,0,1,0,284.29,0.0,0.0,90,5351
19,3,10,0,0,0,283.79,0.0,0.0,90,3500
19,3,10,0,0,0,283.79,0.0,0.0,90,3500
19,3,10,0,0,0,283.79,0.0,0.0,90,3500
20,3,10,0,0,0,283.44,0.0,0.0,90,2856
20,3,10,0,0,0,283.44,0.0,0.0,90,2856
20,3,10,0,0,0,283.44,0.0,0.0,90,2856
21,3,10,0,0,0,283.22,0.0,0.0,90,2587
21,3,10,0,0,0,283.22,0.0,0.0,90,2587
21,3,10,0,0,0,283.22,0.0,0.0,90,2587
22,3,10,0,0,0,282.82,0.0,0.0,90,1979
23,3,10,0,0,0,282.13,0.0,0.0,90,1284
0,4,10,0,0,0,281.05,0.0,0.0,90,665
0,4,10,0,0,0,281.05,0.0,0.0,90,665
0,4,10,0,0,0,281.05,0.0,0.0,90,665
1,4,10,0,0,0,280.44,0.0,0.0,90,432
1,4,10,0,0,0,280.44,0.0,0.0,90,432
2,4,10,0,0,0,280.07,0.0,0.0,90,326
2,4,10,0,0,0,280.07,0.0,0.0,90,326
2,4,10,0,0,0,280.07,0.0,0.0,90,326
3,4,10,0,0,0,279.54,0.0,0.0,90,380
3,4,10,0,0,0,279.54,0.0,0.0,90,380
3,4,10,0,0,0,279.54,0.0,0.0,90,380
3,4,10,0,0,0,279.54,0.0,0.0,90,380
4,4,10,0,0,0,278.93,0.0,0.0,90,705
4,4,10,0,0,0,278.93,0.0,0.0,90,705
4,4,10,0,0,0,278.93,0.0,0.0,90,705
4,4,10,0,0,0,278.93,0.0,0.0,90,705
4,4,10,0,0,0,278.93,0.0,0.0,90,705
5,4,10,0,0,0,278.27,0.0,0.0,90,2430
5,4,10,0,0,0,278.27,0.0,0.0,90,2430
5,4,10,0,0,0,278.27,0.0,0.0,90,2430
5,4,10,0,0,0,278.27,0.0,0.0,90,2430
6,4,10,0,0,0,278.07,0.0,0.0,90,5426
6,4,10,0,0,0,278.07,0.0,0.0,90,5426
6,4,10,0,0,0,278.07,0.0,0.0,90,5426
7,4,10,0,1,0,277.53,0.0,0.0,90,6499
7,4,10,0,1,0,277.53,0.0,0.0,90,6499
8,4,10,0,1,0,276.23,0.0,0.0,90,5856
8,4,10,0,1,0,276.23,0.0,0.0,90,5856
8,4,10,0,1,0,276.23,0.0,0.0,90,5856
9,4,10,0,1,0,275.66,0.0,0.0,90,5234
9,4,10,0,1,0,275.66,0.0,0.0,90,5234
9,4,10,0,1,0,275.66,0.0,0.0,90,5234
10,4,10,0,0,0,275.02,0.0,0.0,90,4695
10,4,10,0,0,0,275.02,0.0,0.0,90,4695
10,4,10,0,0,0,275.02,0.0,0.0,90,4695
10,4,10,0,0,0,275.02,0.0,0.0,90,4695
11,4,10,0,0,0,275.03,0.0,0.0,90,5341
11,4,10,0,0,0,275.03,0.0,0.0,90,5341
11,4,10,0,0,0,275.03,0.0,0.0,90,5341
11,4,10,0,0,0,275.03,0.0,0.0,90,5341
12,4,10,0,0,0,274.5,0.0,0.0,90,5943
12,4,10,0,0,0,274.5,0.0,0.0,90,5943
13,4,10,0,0,0,275.01,0.0,0.0,90,5874
14,4,10,0,0,0,275.38,0.0,0.0,90,5879
14,4,10,0,0,0,275.38,0.0,0.0,90,5879
15,4,10,0,0,0,275.85,0.0,0.0,90,6060
16,4,10,0,1,0,276.56,0.0,0.0,90,6348
17,4,10,0,1,0,276.7,0.0,0.0,90,5955
18,4,10,0,1,0,276.71,0.0,0.0,90,5341
19,4,10,0,0,0,276.43,0.0,0.0,90,4144
20,4,10,0,0,0,276.23,0.0,0.0,90,3249
21,4,10,0,0,0,275.99,0.0,0.0,75,3017
22,4,10,0,0,0,276.28,0.0,0.0,90,2765
23,4,10,0,0,0,276.28,0.0,0.0,90,1894
0,5,10,1,0,0,276.01,0.0,0.0,90,1159
1,5,10,1,0,0,275.36,0.0,0.0,90,822
2,5,10,1,0,0,274.93,0.0,0.0,20,641
3,5,10,1,0,0,274.28,0.0,0.0,20,411
4,5,10,1,0,0,274.01,0.0,0.0,1,468
5,5,10,1,0,0,273.71,0.0,0.0,1,723
6,5,10,1,0,0,273.43,0.0,0.0,1,1415
7,5,10,1,1,0,273.65,0.0,0.0,20,2191
8,5,10,1,1,0,274.58,0.0,0.0,75,3185
9,5,10,1,1,0,275.39,0.0,0.0,90,4076
10,5,10,1,0,0,275.44,0.0,0.0,0,4522
11,5,10,1,0,0,276.11,0.0,0.0,90,6012
12,5,10,1,0,0,276.48,0.0,0.0,90,5975
13,5,10,1,0,0,276.5,0.0,0.0,90,5307
14,5,10,1,0,0,276.56,0.0,0.0,90,4678
15,5,10,1,0,0,276.61,0.0,0.0,90,4405
16,5,10,1,1,0,276.9,0.0,0.0,90,4403
17,5,10,1,1,0,276.61,0.0,0.0,90,4311
18,5,10,1,1,0,276.34,0.0,0.0,90,4198
19,5,10,1,0,0,275.96,0.0,0.0,90,3475
20,5,10,1,0,0,275.6,0.0,0.0,90,3078
21,5,10,1,0,0,274.86,0.0,0.0,90,2931
22,5,10,1,0,0,274.05,0.0,0.0,20,2941
23,5,10,1,0,0,273.62,0.0,0.0,20,2240
0,6,10,1,0,0,273.52,0.0,0.0,20,1564
1,6,10,1,0,0,273.54,0.0,0.0,90,795
2,6,10,1,0,0,273.63,0.0,0.0,90,447
3,6,10,1,0,0,273.63,0.0,0.0,90,443
4,6,10,1,0,0,273.22,0.0,0.0,90,330
5,6,10,1,0,0,272.75,0.0,0.0,75,453
6,6,10,1,0,0,272.16,0.0,0.0,75,755
7,6,10,1,1,0,271.06,0.0,0.0,20,953
8,6,10,1,1,0,270.68,0.0,0.0,1,1650
9,6,10,1,1,0,272.6,0.0,0.0,1,2442
10,6,10,1,0,0,274.06,0.0,0.0,1,3230
11,6,10,1,0,0,275.81,0.0,0.0,1,3575
12,6,10,1,0,0,277.54,0.0,0.0,20,4139
13,6,10,1,0,0,278.54,0.0,0.0,40,3892
14,6,10,1,0,0,278.97,0.0,0.0,40,3989
15,6,10,1,0,0,278.91,0.0,0.0,75,4294
16,6,10,1,1,0,278.81,0.0,0.0,75,4521
17,6,10,1,1,0,278.27,0.0,0.0,75,4280
18,6,10,1,1,0,276.67,0.0,0.0,75,3945
19,6,10,1,0,0,275.86,0.0,0.0,75,3169
20,6,10,1,0,0,274.29,0.0,0.0,75,2772
21,6,10,1,0,0,273.37,0.0,0.0,75,2213
22,6,10,1,0,0,272.77,0.0,0.0,75,1570
23,6,10,1,0,0,272.01,0.0,0.0,75,1065
0,0,10,0,0,0,271.78,0.0,0.0,40,530
1,0,10,0,0,0,271.41,0.0,0.0,75,331
2,0,10,0,0,0,271.46,0.0,0.0,75,270
3,0,10,0,0,0,271.76,0.0,0.0,75,316
4,0,10,0,0,0,272.24,0.0,0.0,90,799
5,0,10,0,0,0,271.98,0.0,0.0,90,2513
6,0,10,0,0,0,271.53,0.0,0.0,40,5503
7,0,10,0,1,0,271.46,0.0,0.0,40,6642
8,0,10,0,1,0,271.7,0.0,0.0,40,6195
9,0,10,0,1,0,273.26,0.0,0.0,75,5246
10,0,10,0,0,0,274.9,0.0,0.0,90,4460
11,0,10,0,0,0,276.33,0.0,0.0,90,4580
12,0,10,0,0,0,277.58,0.0,0.0,90,4771
13,0,10,0,0,0,278.5,0.0,0.0,90,4836
14,0,10,0,0,0,279.3,0.0,0.0,90,5138
15,0,10,0,0,0,279.89,0.0,0.0,90,5606
16,0,10,0,1,0,280.11,0.0,0.0,40,6120
17,0,10,0,1,0,279.82,0.0,0.0,40,5985
18,0,10,0,1,0,278.69,0.0,0.0,40,4418
19,0,10,0,0,0,277.75,0.0,0.0,40,3089
20,0,10,0,0,0,276.77,0.0,0.0,40,2636
21,0,10,0,0,0,276.61,0.0,0.0,75,2117
22,0,10,0,0,0,276.06,0.0,0.0,75,1437
23,0,10,0,0,0,275.22,0.0,0.0,20,920
0,1,10,0,0,0,274.75,0.0,0.0,20,600
1,1,10,0,0,0,274.24,0.0,0.0,20,393
2,1,10,0,0,0,273.47,0.0,0.0,20,298
3,1,10,0,0,0,273.5,0.0,0.0,1,352
4,1,10,0,0,0,273.15,0.0,0.0,75,762
5,1,10,0,0,0,273.0,0.0,0.0,20,2519
6,1,10,0,0,0,272.69,0.0,0.0,20,5478
7,1,10,0,1,0,273.08,0.0,0.0,40,6728
8,1,10,0,1,0,273.91,0.0,0.0,75,5972
9,1,10,0,1,0,274.82,0.0,0.0,75,5280
10,1,10,0,0,0,276.16,0.0,0.0,75,4626
11,1,10,0,0,0,277.69,0.0,0.0,90,4947
12,1,10,0,0,0,278.47,0.0,0.0,90,5125
13,1,10,0,0,0,279.12,0.0,0.0,90,5130
14,1,10,0,0,0,279.28,0.0,0.0,90,5394
15,1,10,0,0,0,280.19,0.0,0.0,90,5837
16,1,10,0,1,0,280.5,0.0,0.0,90,6222
17,1,10,0,1,0,280.3,0.0,0.0,90,5992
18,1,10,0,1,0,279.58,0.0,0.0,75,4578
19,1,10,0,0,0,278.78,0.0,0.0,75,3246
20,1,10,0,0,0,278.5,0.0,0.0,90,2834
21,1,10,0,0,0,276.93,0.0,0.0,75,2578
22,1,10,0,0,0,276.03,0.0,0.0,40,1979
23,1,10,0,0,0,275.01,0.0,0.0,40,1326
0,2,10,0,0,0,273.87,0.0,0.0,40,541
1,2,10,0,0,0,272.99,0.0,0.0,1,346
2,2,10,0,0,0,272.41,0.0,0.0,1,265
3,2,10,0,0,0,272.31,0.0,0.0,1,338
4,2,10,0,0,0,272.39,0.0,0.0,1,765
5,2,10,0,0,0,271.73,0.0,0.0,1,2611
6,2,10,0,0,0,271.54,0.0,0.0,1,5577
7,2,10,0,1,0,271.12,0.0,0.0,1,6908
8,2,10,0,1,0,271.17,0.0,0.0,20,6079
9,2,10,0,1,0,273.11,0.0,0.0,20,5309
10,2,10,0,0,0,276.01,0.0,0.0,20,4567
11,2,10,0,0,0,278.27,0.0,0.0,20,4804
12,2,10,0,0,0,279.84,0.0,0.0,20,5041
13,2,10,0,0,0,280.68,0.0,0.0,40,5051
14,2,10,0,0,0,281.22,0.0,0.0,20,5274
15,2,10,0,0,0,281.8,0.0,0.0,20,5936
16,2,10,0,1,0,282.2,0.0,0.0,40,6128
17,2,10,0,1,0,281.48,0.0,0.0,20,5821
18,2,10,0,1,0,280.0,0.0,0.0,20,4040
19,2,10,0,0,0,278.48,0.0,0.0,20,2711
20,2,10,0,0,0,276.86,0.0,0.0,20,2690
21,2,10,0,0,0,275.45,0.0,0.0,1,2539
22,2,10,0,0,0,274.05,0.0,0.0,1,1925
23,2,10,0,0,0,272.75,0.0,0.0,1,1471
0,3,11,0,0,0,271.73,0.0,0.0,1,716
1,3,11,0,0,0,270.91,0.0,0.0,1,453
2,3,11,0,0,0,270.15,0.0,0.0,1,324
3,3,11,0,0,0,269.68,0.0,0.0,1,390
4,3,11,0,0,0,269.44,0.0,0.0,1,775
5,3,11,0,0,0,268.96,0.0,0.0,1,2572
6,3,11,0,0,0,268.61,0.0,0.0,1,5595
7,3,11,0,1,0,268.74,0.0,0.0,1,6852
8,3,11,0,1,0,268.45,0.0,0.0,20,5892
9,3,11,0,1,0,270.9,0.0,0.0,1,5327
10,3,11,0,0,0,273.45,0.0,0.0,1,4756
11,3,11,0,0,0,275.9,0.0,0.0,20,5073
12,3,11,0,0,0,278.7,0.0,0.0,20,5286
13,3,11,0,0,0,280.25,0.0,0.0,20,5189
14,3,11,0,0,0,281.67,0.0,0.0,1,5495
15,3,11,0,0,0,283.03,0.0,0.0,1,5713
16,3,11,0,1,0,283.13,0.0,0.0,1,6317
17,3,11,0,1,0,283.04,0.0,0.0,20,6306
18,3,11,0,1,0,281.3,0.0,0.0,20,4867
19,3,11,0,0,0,279.84,0.0,0.0,40,3501
20,3,11,0,0,0,278.88,0.0,0.0,40,3110
21,3,11,0,0,0,278.51,0.0,0.0,90,2727
22,3,11,0,0,0,279.26,0.0,0.0,90,1825
23,3,11,0,0,0,279.21,0.0,0.0,90,1222
0,4,11,0,0,0,278.85,0.0,0.0,90,611
1,4,11,0,0,0,277.59,0.0,0.0,75,441
2,4,11,0,0,0,277.01,0.0,0.0,40,331
3,4,11,0,0,0,277.15,0.0,0.0,75,365
4,4,11,0,0,0,277.9,0.0,0.0,75,708
5,4,11,0,0,0,278.31,0.0,0.0,90,2379
6,4,11,0,0,0,278.63,0.0,0.0,90,5236
7,4,11,0,1,0,278.22,0.0,0.0,90,6509
8,4,11,0,1,0,277.58,0.0,0.0,75,5723
9,4,11,0,1,0,278.02,0.0,0.0,40,5239
10,4,11,0,0,0,278.37,0.0,0.0,90,4723
11,4,11,0,0,0,278.78,0.0,0.0,90,5330
12,4,11,0,0,0,278.78,0.0,0.0,75,5403
13,4,11,0,0,0,279.59,0.0,0.0,75,5446
14,4,11,0,0,0,279.64,0.0,0.0,1,5669
15,4,11,0,0,0,280.0,0.0,0.0,40,6093
16,4,11,0,1,0,279.76,0.0,0.0,40,6323
17,4,11,0,1,0,278.9,0.0,0.0,40,5856
18,4,11,0,1,0,277.06,0.0,0.0,40,4987
19,4,11,0,0,0,275.29,0.0,0.0,40,3681
20,4,11,0,0,0,274.98,0.0,0.0,20,2902
21,4,11,0,0,0,273.31,0.0,0.0,20,2929
22,4,11,0,0,0,272.77,0.0,0.0,1,2728
23,4,11,0,0,0,272.06,0.0,0.0,1,1693
0,5,11,1,0,0,272.01,0.0,0.0,20,1166
1,5,11,1,0,0,271.8,0.0,0.0,75,724
2,5,11,1,0,0,271.3,0.0,0.0,75,568
3,5,11,1,0,0,270.41,0.0,0.0,20,343
4,5,11,1,0,0,269.9,0.0,0.0,20,383
5,5,11,1,0,0,269.56,0.0,0.0,1,703
6,5,11,1,0,0,269.39,0.0,0.0,20,1229
7,5,11,1,1,0,269.24,0.0,0.0,20,2057
8,5,11,1,1,0,268.99,0.0,0.0,40,3246
9,5,11,1,1,0,271.47,0.0,0.0,75,4390
10,5,11,1,0,0,272.85,0.0,0.0,75,4573
11,5,11,1,0,0,273.93,0.0,0.0,75,4269
12,5,11,1,0,0,274.85,0.0,0.0,75,4833
13,5,11,1,0,0,275.43,0.0,0.0,75,4442
14,5,11,1,0,0,275.73,0.0,0.0,40,4397
15,5,11,1,0,0,275.9,0.0,0.0,40,4314
16,5,11,1,1,0,276.29,0.0,0.0,75,4413
17,5,11,1,1,0,276.41,0.0,0.0,75,4125
18,5,11,1,1,0,276.29,0.0,0.0,75,4004
19,5,11,1,0,0,276.13,0.0,0.0,90,3404
20,5,11,1,0,0,275.93,0.0,0.0,90,2777
21,5,11,1,0,0,275.93,0.0,0.0,90,2579
22,5,11,1,0,0,275.67,0.0,0.0,90,2552
23,5,11,1,0,0,275.58,0.0,0.0,90,1952
0,6,11,1,0,0,275.67,0.0,0.0,90,2125
1,6,11,1,0,0,275.6,0.0,0.0,90,730
1,6,11,1,0,0,275.77,0.0,0.0,90,730
2,6,11,1,0,0,275.42,0.0,0.0,90,345
3,6,11,1,0,0,275.47,0.0,0.0,90,223
5,6,11,1,0,0,275.33,0.0,0.0,90,488
6,6,11,1,0,0,275.08,0.0,0.0,90,710
7,6,11,1,1,0,275.08,0.0,0.0,90,1165
8,6,11,1,1,0,275.09,0.0,0.0,90,2067
8,6,11,1,1,0,275.09,0.0,0.0,90,2067
9,6,11,1,1,0,275.44,0.0,0.0,90,2911
10,6,11,1,0,0,276.1,0.0,0.0,90,3527
11,6,11,1,0,0,276.45,0.0,0.0,90,3765
12,6,11,1,0,0,276.76,0.0,0.0,90,4063
13,6,11,1,0,0,277.11,0.0,0.0,90,4043
14,6,11,1,0,0,278.13,0.0,0.0,90,4200
15,6,11,1,0,0,278.44,0.0,0.0,90,4105
16,6,11,1,1,0,278.44,0.0,0.0,90,4015
17,6,11,1,1,0,278.09,0.0,0.0,90,3620
18,6,11,1,1,0,277.72,0.0,0.0,90,3652
19,6,11,1,0,0,277.41,0.0,0.0,90,2837
20,6,11,1,0,0,277.2,0.0,0.0,90,2446
21,6,11,1,0,0,277.06,0.0,0.0,90,1950
22,6,11,1,0,0,276.7,0.0,0.0,90,1451
23,6,11,1,0,0,276.54,0.0,0.0,90,999
0,0,11,0,0,0,276.07,0.0,0.0,90,1720
1,0,11,0,0,0,275.67,0.0,0.0,75,1299
2,0,11,0,0,0,274.97,0.0,0.0,40,304
3,0,11,0,0,0,274.86,0.0,0.0,20,412
4,0,11,0,0,0,273.45,0.0,0.0,75,753
5,0,11,0,0,0,272.66,0.0,0.0,20,2562
6,0,11,0,0,0,272.18,0.0,0.0,20,5658
7,0,11,0,1,0,272.32,0.0,0.0,1,6877
8,0,11,0,1,0,272.69,0.0,0.0,90,5981
9,0,11,0,1,0,274.26,0.0,0.0,90,4999
10,0,11,0,0,0,275.99,0.0,0.0,90,4408
11,0,11,0,0,0,277.35,0.0,0.0,90,4575
12,0,11,0,0,0,277.83,0.0,0.0,90,4710
13,0,11,0,0,0,278.47,0.0,0.0,90,4648
14,0,11,0,0,0,278.71,0.0,0.0,46,4968
16,0,11,0,1,0,280.56,0.0,0.0,46,6124
17,0,11,0,1,0,280.56,0.0,0.0,46,6134
18,0,11,0,1,0,279.26,0.0,0.0,46,4265
20,0,11,0,0,0,280.56,0.0,0.0,46,2415
21,0,11,0,0,0,280.56,0.0,0.0,46,1963
22,0,11,0,0,0,280.56,0.0,0.0,46,1454
23,0,11,0,0,0,280.56,0.0,0.0,46,938
0,1,11,0,0,0,280.56,0.0,0.0,46,537
1,1,11,0,0,0,274.41,0.0,0.0,98,313
2,1,11,0,0,0,274.41,0.0,0.0,98,256
3,1,11,0,0,0,274.41,0.0,0.0,98,356
4,1,11,0,0,0,274.41,0.0,0.0,98,788
5,1,11,0,0,0,274.41,0.0,0.0,98,2565
6,1,11,0,0,0,274.41,0.0,0.0,98,5330
7,1,11,0,1,0,274.91,0.0,0.0,99,6181
8,1,11,0,1,0,274.91,0.0,0.0,99,6182
9,1,11,0,1,0,274.91,0.0,0.0,99,5720
10,1,11,0,0,0,274.91,0.0,0.0,99,4612
12,1,11,0,0,0,277.12,0.0,0.0,90,4666
13,1,11,0,0,0,278.04,0.0,0.0,90,5022
14,1,11,0,0,0,278.19,0.0,0.0,90,5490
15,1,11,0,0,0,278.38,0.0,0.0,90,5973
16,1,11,0,1,0,278.59,0.0,0.0,90,6201
17,1,11,0,1,0,278.65,0.0,0.0,90,5453
18,1,11,0,1,0,278.74,0.0,0.0,90,3921
18,1,11,0,1,0,278.74,0.0,0.0,90,3921
19,1,11,0,0,0,278.87,0.0,0.0,90,2835
19,1,11,0,0,0,278.87,0.0,0.0,90,2835
20,1,11,0,0,0,279.02,0.0,0.0,90,2450
20,1,11,0,0,0,279.02,0.0,0.0,90,2450
21,1,11,0,0,0,278.84,0.0,0.0,90,2078
21,1,11,0,0,0,278.84,0.0,0.0,90,2078
21,1,11,0,0,0,278.84,0.0,0.0,90,2078
22,1,11,0,0,0,278.56,0.0,0.0,90,1671
22,1,11,0,0,0,278.56,0.0,0.0,90,1671
22,1,11,0,0,0,278.56,0.0,0.0,90,1671
23,1,11,0,0,0,278.5,0.0,0.0,90,1472
23,1,11,0,0,0,278.5,0.0,0.0,90,1472
0,2,11,0,0,0,278.03,0.0,0.0,90,792
0,2,11,0,0,0,278.03,0.0,0.0,90,792
0,2,11,0,0,0,278.03,0.0,0.0,90,792
1,2,11,0,0,0,277.28,0.0,0.0,90,811
1,2,11,0,0,0,277.28,0.0,0.0,90,811
2,2,11,0,0,0,277.06,0.0,0.0,90,671
2,2,11,0,0,0,277.06,0.0,0.0,90,671
2,2,11,0,0,0,277.06,0.0,0.0,90,671
2,2,11,0,0,0,277.06,0.0,0.0,90,671
3,2,11,0,0,0,276.83,0.0,0.0,90,474
3,2,11,0,0,0,276.83,0.0,0.0,90,474
